credit_score,income,dti,loan_amount,interest_rate,default_probability_true,default,industry_Finance,industry_Healthcare,industry_Manufacturing,industry_Retail,industry_Technology,predicted_pd,lgd,expected_loss
666.8196867297493,83462.41018736035,0.2581617438710569,27406.830366771315,0.08001583876569791,0.26723890496139324,1,False,False,False,False,False,0.2653862967193521,0.45,3273.0287471338147
701.4267542907048,64617.80215247997,0.25808907548178855,38783.64819314458,0.09803620246787345,0.20798740576021324,0,False,True,False,False,False,0.11958919251339721,0.45,2087.1473265638265
768.6736426844909,90819.54665265713,0.2614037938539141,12810.138172259236,0.03668435551599375,0.07762427192251173,0,True,False,False,False,False,0.07013636183319746,0.45,404.3054186922729
648.9037869035811,131767.3214451099,0.5492097580273009,25740.15819817566,0.02,0.3825799602555921,1,True,False,False,False,False,0.25638181426926554,0.45,2969.6888062917833
631.4903838264088,79546.65637646239,0.3458322542677864,30145.798003966876,0.06348389451525249,0.3524211760000166,0,False,True,False,False,False,0.30321491131752004,0.45,4113.29496076591
649.8945773849279,81205.5146575084,0.35160499766292835,33317.26728715773,0.043378627222575246,0.3022461317303443,1,True,False,False,False,False,0.3011856945922936,0.45,4515.607930409867
734.9241270621244,63515.9775114939,0.42363401448382104,27117.298663326703,0.06475579407058067,0.18172322228403207,0,True,False,False,False,False,0.14219917347480968,0.45,1735.2258555575784
699.725066579581,53753.89076338021,0.3286546990831816,20595.66593100013,0.07556659043547585,0.22392161180763562,0,False,False,False,False,False,0.26612887457793744,0.45,2466.4956279301045
648.2143877739777,95758.39541360614,0.2689149425015156,15068.917352215363,0.0664025477293096,0.2478784009120948,1,False,True,False,False,False,0.24800984801271525,0.45,1681.7579560075949
710.7960459868013,53597.90435227832,0.2764380181098026,26033.7265965565,0.12357402603412236,0.20820059478371122,0,False,False,True,False,False,0.15453959575620632,0.45,1810.4587129167473
685.8246529608824,76789.1559304848,0.2914078488703123,12134.331856172717,0.0898023429380696,0.19170388413232828,0,False,False,False,False,True,0.20148812793189355,0.45,1100.215714232061
738.1186994319734,63058.56383087208,0.295533331618819,3000.0,0.08901423078832485,0.114527039504104,0,False,False,False,False,True,0.13105422537774888,0.45,176.923204259961
637.8768143673589,86974.4956436598,0.3873155452364376,30238.717649892013,0.09866621432130206,0.3794005258652841,0,True,False,False,False,False,0.35264491061604314,0.45,4798.588447255471
660.340271204134,83341.55263217371,0.3062335062968759,35847.218093034346,0.04583500646657693,0.2607947841461404,1,False,False,False,False,True,0.19088979467600267,0.45,3079.2906456683463
656.4735108120706,100938.49860644748,0.38791680926586947,3000.0,0.11117335362260806,0.2928829801661231,0,False,True,False,False,False,0.27843969087263254,0.45,375.893582678054
592.1891031120729,62249.59002863132,0.29031401038697013,12883.23154348075,0.0777270714039362,0.38128621353645686,1,False,True,False,False,False,0.5543940885962992,0.45,3214.074334375397
697.7672166238746,68253.12661766572,0.3094362228379309,32429.851132062373,0.10011441851723638,0.2631927168373486,1,False,False,False,True,False,0.18514718535287145,0.45,2701.9330463312913
695.6633163307934,50530.90710544232,0.06021591785614708,49689.94563654038,0.04784428300879534,0.16580413217195691,0,False,False,False,True,False,0.1388699672853003,0.45,3105.1985062296208
680.3068073985477,63892.66849809721,0.40995932096429777,25249.524492104894,0.033387237019518075,0.24499014524100365,0,False,False,False,False,True,0.22178923537437045,0.45,2520.032728801673
665.9247719974911,84432.5123261213,0.3415786171077591,16263.96470525039,0.10453668974075085,0.2933743780599814,0,False,False,True,False,False,0.2476758082699332,0.45,1812.6857718209503
595.0777554769752,93924.7154161338,0.41976121318315823,22805.24270674192,0.0912922857829255,0.5375677559089247,1,False,False,False,True,False,0.532156658629073,0.45,5461.182791120168
654.7612806340785,51945.86689555937,0.05,41498.51702977822,0.05293845336927469,0.2143649768341052,1,False,False,False,True,False,0.25611505206889157,0.45,4782.777682438545
659.4371290083939,96740.14800264151,0.5506049645736872,17248.429850505578,0.05391010756175917,0.3696673246609943,0,False,True,False,False,False,0.26224160941312563,0.45,2035.4652017306914
631.8633638467029,108890.94647012377,0.2832492446213791,15409.695920196957,0.11376304353244308,0.3395894190455653,0,False,False,True,False,False,0.2902381144565662,0.45,2012.6164897021526
670.3228573000395,85335.87258059252,0.432981938008502,19207.07773381561,0.04431764321398017,0.2737358858502462,0,True,False,False,False,False,0.2917450993190335,0.45,2521.6068604861944
704.2430514088722,121919.89531395165,0.1752112887449363,13560.056700895451,0.1292801885976789,0.14418449094611555,0,False,False,False,False,True,0.09002259535288447,0.45,549.3201738060964
793.1711540726318,55655.270022410674,0.37353286860750834,26472.043791937547,0.052981377960563944,0.11668387465426099,0,False,False,False,True,False,0.06324705443574283,0.45,753.425457630319
690.4746687699103,43883.632417214576,0.17359013241916127,44496.141501634724,0.0991517577682515,0.21783042558135332,0,False,False,True,False,False,0.1548555037467097,0.45,3100.7125831592343
695.4530234433659,30531.993777393036,0.22514772471650338,28876.95127739235,0.07014144572753046,0.19116359892213405,0,False,False,True,False,False,0.21114335151832705,0.45,2743.7293234530252
675.53324505403,112401.10778722957,0.5296837624640143,21971.75797448455,0.09809562293247029,0.3504370651398371,0,False,False,False,False,True,0.17934431085305422,0.45,1773.2294064738135
564.8737270820575,91359.14140885144,0.2771181119083984,21498.26477301347,0.06367657993657422,0.4750383677499119,0,False,False,True,False,False,0.5589204299470832,0.45,5407.118725522016
678.409167473047,73610.38322723862,0.3260919447815667,6241.710295640115,0.07511621281783118,0.22598964518332082,0,False,False,True,False,False,0.26008849060331773,0.45,730.5286543093015
683.6138125964616,81999.2156579955,0.40440812768265044,35597.31732576591,0.08122757526187163,0.3152987720122878,0,False,False,True,False,False,0.16424295823469948,0.45,2630.9739162614014
827.7945267491172,46862.77381754059,0.3594818265567125,24065.953635846374,0.04993437632655582,0.08026307243216985,0,False,False,False,True,False,0.04231297866217224,0.45,458.2359822052773
668.4583421131326,136143.79949042067,0.3180502686172291,22834.241036912492,0.10222473036260377,0.2583731908383967,0,False,False,False,False,True,0.12801747426258583,0.45,1315.4318389118819
698.0928405400167,78230.52954938069,0.343795320295947,63317.29081413833,0.06460359300585244,0.3005970418964176,0,False,False,True,False,False,0.08719050972067727,0.45,2484.300087097685
677.9172938176854,77734.86986512232,0.588409870228593,28585.034900388237,0.07314200253979944,0.41268616504075667,0,False,False,True,False,False,0.23585468025011327,0.45,3033.861419866228
609.8793177428281,93144.1655974673,0.29308574435596974,15978.507398857788,0.050169518761744636,0.37618209482109294,0,False,False,False,True,False,0.46672032347900344,0.45,3355.8723638579504
748.5693688709013,87025.23079341782,0.3241318856057961,19883.70884553348,0.02,0.10750084237433788,1,False,False,False,False,True,0.06893216841703667,0.45,616.7822251030361
725.1159819612064,80597.10060697829,0.4260785275209134,38781.34851036106,0.07426916712199493,0.22699763409212634,1,False,True,False,False,False,0.08485992411927486,0.45,1480.9420313245764
727.4619168225828,55238.1386138672,0.43266311195495805,26359.244926453175,0.15237846264838747,0.2845030115338919,0,False,False,False,True,False,0.17487978820200942,0.45,2074.36462645636
625.4367527123156,86786.7089283999,0.4424436366672456,7740.664260191599,0.10353812863694072,0.38692950584628516,1,False,False,False,False,True,0.4270731263201401,0.45,1487.6233584275703
764.1676586561659,122050.61241187585,0.37664762664350215,36030.74721490244,0.07942218860796817,0.16090855353386238,0,False,False,True,False,False,0.032591810276371515,0.45,528.4382748048008
595.8889362324632,108635.50115387444,0.16283941047234196,16982.27097353207,0.07211327512375197,0.29616477512320805,0,False,False,False,False,True,0.36796004408266375,0.45,2811.958729220071
715.2114256280162,114829.66566598492,0.4960117838761315,47479.57331461055,0.08067397678436139,0.290024073176244,0,False,False,False,False,True,0.06631342260981625,0.45,1416.8398547454856
811.4273375485988,62219.60808922037,0.16243855283775743,37960.57678857578,0.0964135734552563,0.061842297508674045,0,True,False,False,False,False,0.030935465402317883,0.45,528.4476494527578
620.5678204921587,50259.87949353548,0.33631625582868396,19632.137252094988,0.04457561554073466,0.3241336658720095,1,False,False,False,False,True,0.4654131873776693,0.45,4111.675008090033
646.0221362238337,71855.32699750879,0.20948689799767703,40372.19634082135,0.11342965084006616,0.30100994695230254,0,False,True,False,False,False,0.21825516581840732,0.45,3965.148183068667
685.9790819052585,76393.12280721737,0.2923033984088409,25814.26612632884,0.10146143946323732,0.21985606656015014,0,False,False,False,False,True,0.16814168633052096,0.45,1953.2044070395991
649.791460753028,102354.78796177372,0.33945148923641766,35233.284101466634,0.10154557177123803,0.3447231181186311,0,False,True,False,False,False,0.18883069499176663,0.45,2993.9064856750383
586.960194136032,32688.384257129517,0.3385628658540328,30816.793807533697,0.09315427216429183,0.503608931786611,0,False,False,True,False,False,0.6155781084692663,0.45,8536.564638508047
684.1137784883616,113238.75798651534,0.35063049050823414,14843.720140109517,0.0805884997308197,0.22717028232882225,1,False,True,False,False,False,0.14465090891549257,0.45,966.2209244793199
616.2617771764337,71049.80253552526,0.49364535228703765,17277.402012190458,0.1001858370790046,0.49870678796174134,0,False,False,True,False,False,0.49273616506947376,0.45,3830.9403644326508
708.4155458381109,64327.9732513145,0.3544241161816776,37359.52981097394,0.09775442401224134,0.2532720733517282,0,False,False,True,False,False,0.13042008936169985,0.45,2192.59494740624
624.8345459459719,49697.39061849581,0.27070120376512213,20982.69601472151,0.0693787786717693,0.3092497433736149,0,False,True,False,False,False,0.421763619683178,0.45,3982.382019846332
772.9960643010523,33628.58320335575,0.4156904601946029,20156.21844109604,0.06279194681309297,0.14794676833877288,0,False,False,False,True,False,0.12205886639165459,0.45,1107.1103281482356
633.0048024598258,95579.26459904786,0.44273645867095685,13538.529047807764,0.0830556888578596,0.41613634700920743,1,False,False,False,False,False,0.45315419111596633,0.45,2760.7685308017035
660.6763090276595,76832.94917971009,0.1526870621835609,30083.188787121533,0.12647060454485562,0.2236012806205036,0,False,False,False,False,True,0.19508408867147778,0.45,2640.9381609904303
728.8110330421802,42750.97750647365,0.37168800838198296,49750.29903091774,0.042826787730382974,0.19577595793712183,0,True,False,False,False,False,0.12914889652362466,0.45,2891.3382997035205
606.1481410139627,42623.030698409595,0.3841407290773078,12189.605028948725,0.0359742420274268,0.4082243214116935,0,False,False,False,False,False,0.6851287959708289,0.45,3758.1522375796203
693.6475960762477,66605.3825177468,0.26429237959680096,25290.6334800731,0.08494282523709551,0.1872452419866804,0,False,False,False,False,True,0.16289755616426063,0.45,1853.902074487472
758.4285652569457,116725.53813223483,0.46508481759739434,41946.64666498515,0.08152663105568055,0.18884581744443021,0,False,False,False,False,True,0.03591949929724843,0.45,678.016145432188
583.5510059263263,68510.21621590988,0.28199332955609674,24044.303305051417,0.08520024993111225,0.45400962415671486,1,False,False,True,False,False,0.5423201106717206,0.45,5867.869153238956
691.0780315119382,37421.426172047344,0.3150691744165851,30428.46155499681,0.08731859593725501,0.22151369635622212,0,False,False,False,False,True,0.21467463155055191,0.45,2939.4984478360834
695.5929676549055,68856.4233978514,0.27923138108593565,12251.277662237444,0.07330393236095585,0.16862177451171856,0,True,False,False,False,False,0.2423402509189388,0.45,1336.0399662348955
726.9093723066386,68181.91075630825,0.3018694857097761,30139.68516649178,0.12469590315806246,0.1766900826549738,0,False,False,False,False,True,0.0991114430064341,0.45,1344.2344598747777
605.7829573473151,20000.0,0.16844698957257578,22754.268819945413,0.031972880645704534,0.27622780899166244,1,False,True,False,False,False,0.5418604371537172,0.45,5548.337122449969
600.7726032149434,73642.62833705469,0.12719389408868467,36828.75994815835,0.05514508925659262,0.3416345824166099,1,False,False,False,False,False,0.4573702339053385,0.45,7579.970348369737
711.3164939370139,69226.63674478306,0.49134060758699666,39248.63261877701,0.07690235719552858,0.28666844493398264,1,False,True,False,False,False,0.12260967248299995,0.45,2165.517895857227
697.8190803939912,92405.15912033546,0.19836463820180064,56074.76370422336,0.030704335665374994,0.1810249778632704,0,True,False,False,False,False,0.09309007122590515,0.45,2349.0016862408793
695.0295710207527,121223.90237363362,0.18103291806524313,31955.598078562907,0.07472436786703787,0.1605711827424149,0,False,False,False,False,True,0.07724329663550118,0.45,1110.7600836962788
700.7868925698185,103164.12573869394,0.05,28909.555798986,0.12984410497184054,0.13190249650209834,0,True,False,False,False,False,0.10755429677099176,0.45,1399.2061247647587
639.1985167052906,68277.78273612924,0.2233245902772597,27332.611618928033,0.08062659464887885,0.2955732227642305,0,False,False,True,False,False,0.3041955737859554,0.45,3741.5067635198184
693.9352218296602,47336.85228145825,0.14122922479110017,20762.00448627174,0.0869210271715605,0.14580417332594253,0,False,True,False,False,False,0.18074483143015216,0.45,1688.6812504604618
697.5843483979208,139333.9950812465,0.49704181921636426,29061.806121540292,0.0421950570448226,0.27567137534592323,1,False,True,False,False,False,0.08486819505211816,0.45,1109.8903637203755
637.138914918418,76480.4608503622,0.4211780507211161,21455.183078331647,0.06150915775881568,0.4086945369321579,1,False,False,False,True,False,0.4193506447721704,0.45,4048.7601859215015
791.9464706686854,75348.23229782365,0.21742195857867314,27021.53171523537,0.06874410859028189,0.06917304236224342,0,False,False,False,False,True,0.03309307841990525,0.45,402.4015506352084
708.4299752547073,74396.87282224992,0.570292296641317,40811.17042729552,0.07046854709731298,0.356852475874712,1,False,False,True,False,False,0.13642563534205684,0.45,2505.460434568539
608.5217901678411,79952.11901919638,0.4178118584389913,12921.489216644306,0.11844931385011306,0.44865032666696125,1,False,True,False,False,False,0.47792147444763144,0.45,2778.9557303150177
719.3932165180298,71390.98970190143,0.2610202339789653,38678.542733548544,0.09673073182175373,0.18028704374457072,0,False,True,False,False,False,0.08687790556654704,0.45,1512.1398523755981
621.5190997863607,60658.449827994096,0.05,40805.380808078386,0.046656261291889045,0.25121017338396795,0,False,False,True,False,False,0.29186088917169745,0.45,5359.272626535964
727.2250762245471,61328.526468990196,0.574913108710889,23583.177676107054,0.08739514335296014,0.26562177631386086,0,True,False,False,False,False,0.19461371583257764,0.45,2065.3244274091894
749.5157347404443,74181.16824460003,0.13325130398836849,3000.0,0.09494665245490355,0.0739739658739285,0,True,False,False,False,False,0.11427616205290732,0.45,154.27281877142488
630.7590608988974,61414.38072165588,0.10255215036517298,17706.13615486681,0.11420447115563799,0.2259127976520252,0,False,False,False,False,True,0.34942249962785776,0.45,2784.1150592931363
737.8025677546593,57178.855433070894,0.4227084518411568,40563.93455873331,0.1274162205970512,0.2722242993928608,0,False,False,False,True,False,0.11983808220790283,0.45,2187.496855946463
