credit_score,income,dti,loan_amount,interest_rate,default_probability_true,default,industry_Finance,industry_Healthcare,industry_Manufacturing,industry_Retail,industry_Technology,predicted_pd,lgd,expected_loss,stressed_pd,stressed_lgd,stressed_expected_loss
666.4534219708079,88584.00480949838,0.2311559995273705,31985.17244162339,0.08832130813874577,0.26858205421812614,1,False,False,False,False,False,0.23629962083645742,0.45,3401.137854154941,0.3780793933383319,0.5625,6802.275708309882
684.0516922812755,58434.406026353834,0.29707744892868204,22282.19081380202,0.12081975787515953,0.23280458819097272,0,True,False,False,False,False,0.274532944489454,0.45,2752.737954205019,0.43925271118312637,0.5625,5505.475908410038
594.5151088271926,89264.96671482899,0.5570724430334236,13486.729159318245,0.04073538802642664,0.5633092467544405,0,False,False,False,True,False,0.6170147021099316,0.45,3744.679578603334,0.9872235233758906,0.5625,7489.359157206668
647.3370365284891,55918.52108643708,0.5073051804120854,20533.518687147363,0.02,0.3452980295196753,1,False,False,False,False,True,0.3858861975463356,0.45,3565.6206517934643,0.617417916074137,0.5625,7131.2413035869295
686.655355382592,29877.947483387023,0.35235884036088383,38064.98343645023,0.08551548634261084,0.31035500199844607,0,False,False,False,True,False,0.2837555514077387,0.45,4860.517663951369,0.454008882252382,0.5625,9721.03532790274
610.9403853546619,34311.439052920934,0.304560417380184,47615.0356712153,0.13401533544532562,0.5200376508678368,0,False,False,False,True,False,0.5066257477030794,0.45,10855.351371977213,0.8106011963249271,0.5625,21710.702743954425
702.5418811007403,76202.12366653455,0.31440375920619135,43518.92233926627,0.11716839058818312,0.23999352341950284,0,False,False,False,False,True,0.10664926148875582,0.45,2088.5674177211695,0.17063881838200934,0.5625,4177.13483544234
643.9616786048717,81493.06254303704,0.37362215672765,19133.80693856471,0.08628978245823878,0.31965581679205285,0,False,False,False,False,True,0.3104798413997067,0.45,2673.2976046461804,0.49676774623953074,0.5625,5346.595209292361
662.4983750124034,52392.084372389785,0.17726489217619132,11564.590800531865,0.06525091443103859,0.194595299729094,1,False,False,True,False,False,0.3083932600223259,0.45,1604.8988360100998,0.4934292160357215,0.5625,3209.7976720201996
643.8976032662362,90964.81146943435,0.2691148155091986,26690.634962934448,0.10421367789911931,0.32373896716828,1,False,False,True,False,False,0.2517267649087295,0.45,3023.436236660692,0.40276282385396717,0.5625,6046.872473321384
791.1366910705362,33461.998443276,0.09976991113468921,3778.7276132457805,0.050793614008865944,0.040241842740535126,0,False,False,False,False,True,0.0670169716211284,0.45,113.95749654939002,0.10722715459380544,0.5625,227.91499309878006
679.190166515724,73348.00503381708,0.3479067747126335,28878.01257021738,0.09429073308068657,0.2629905908886388,0,True,False,False,False,False,0.24452829282249716,0.45,3177.6710012558415,0.3912452685159955,0.5625,6355.342002511683
616.537344262646,44724.59500593859,0.3776635127643289,23228.768964415976,0.0951641047749988,0.41254977430119627,0,False,True,False,False,False,0.48968199437981336,0.45,5118.619461067407,0.7834911910077014,0.5625,10237.238922134815
729.3526947261913,58704.09730494602,0.24201762452407513,19407.561977581092,0.11180629722496639,0.15329497428090144,0,False,False,True,False,False,0.12122762930673475,0.45,1058.7297281245562,0.19396420689077562,0.5625,2117.459456249113
606.7493810017387,76184.96678291036,0.4888784115948039,5863.563192798455,0.16278980116733233,0.5129239342324088,1,False,True,False,False,False,0.5479801905072973,0.45,1445.9024139485732,0.8767683048116757,0.5625,2891.8048278971464
692.5318157002853,53489.66586790119,0.15290812043971908,31163.201278836597,0.091772479015363,0.16299665250394862,0,True,False,False,False,False,0.20352235458889523,0.45,2854.083645358423,0.3256357673422324,0.5625,5708.167290716846
562.4197925672134,65386.11139425437,0.1242750143748216,18607.58992405706,0.06473109122877505,0.3467759654431044,0,False,False,False,False,True,0.5999013869597893,0.45,5023.223551539375,0.959842219135663,0.5625,10046.44710307875
600.3088370660942,100157.32023036102,0.32693421822719665,10960.997971476543,0.07923277063424017,0.37321602565890916,0,True,False,False,False,False,0.5220341440546618,0.45,2574.9068373110886,0.8352546304874588,0.5625,5149.813674622177
691.8116741521474,60577.703261921284,0.4256517963134585,3000.0,0.026927722853326456,0.21531098043463182,1,False,False,True,False,False,0.2758230345202398,0.45,372.36109660232376,0.44131685523238373,0.5625,744.7221932046475
724.3079947997246,95892.30280162854,0.5020713229749443,24669.821139392367,0.05915860606732826,0.26625098523659047,0,False,False,False,True,False,0.1312542441359794,0.45,1457.108426979338,0.21000679061756702,0.5625,2914.216853958676
690.2820968713983,46757.32863355955,0.2449338884557272,46267.01916003693,0.06772152685660689,0.2100454501467456,1,False,False,False,False,True,0.1496411823477929,0.45,3115.5531528671613,0.23942589175646864,0.5625,6231.106305734323
673.0611030567055,88245.10444788207,0.42944170001175547,44935.11057457444,0.06427734806196223,0.3740634364428099,0,False,False,False,False,False,0.21676315081680386,0.45,4383.124267700807,0.3468210413068862,0.5625,8766.248535401613
661.9337782646427,111039.21551644751,0.2953789836599151,19514.844920964737,0.08457064616101166,0.2531220624068703,0,False,True,False,False,False,0.17680374427798592,0.45,1552.6339429638608,0.2828859908447775,0.5625,3105.267885927722
591.2886805779543,20000.0,0.27928472400710164,17773.455275658634,0.055327402028533985,0.36564211928855384,0,True,False,False,False,False,0.7235387275069853,0.45,5786.902446098564,1.0,0.5625,9997.568592557982
636.8093474963175,55077.61861323808,0.40603919249840065,30625.291072900287,0.11363092001973414,0.3999076719961411,0,False,False,False,False,True,0.3695218012109548,0.45,5092.52072394055,0.5912348819375277,0.5625,10185.0414478811
652.3616737424128,89426.8031795135,0.3782787454096103,13019.374729740503,0.08000621194754592,0.2915831473216974,0,True,False,False,False,False,0.35611670252942723,0.45,2086.3875589875634,0.5697867240470836,0.5625,4172.775117975127
743.4273335731349,69923.86534892519,0.11083294116189008,28621.502797833593,0.07972099036584121,0.08852227153615234,0,False,False,False,False,True,0.06389074325288464,0.45,822.8920890456475,0.10222518920461543,0.5625,1645.784178091295
700.6170973741076,84278.64683428271,0.4771848419671075,34192.96334061628,0.07016315850461247,0.3077222281884169,0,False,False,True,False,False,0.13903922730935034,0.45,2139.373441033304,0.22246276369496054,0.5625,4278.746882066608
574.217590678236,59900.37033210449,0.4656109624976942,39723.19868661169,0.08465572051576938,0.6278608326775748,0,False,False,True,False,False,0.5866732208038347,0.45,10487.041611347311,0.9386771532861355,0.5625,20974.083222694626
699.4450381636877,77164.7446868225,0.22493247581885648,23798.151082240565,0.10475294794002904,0.19311756346428685,0,False,False,True,False,False,0.14053221226085022,0.45,1504.983068687346,0.22485153961736037,0.5625,3009.966137374692
656.895063175021,71108.06911519801,0.3474964240124891,22555.91499787641,0.05398609352867299,0.27038065743301937,0,True,False,False,False,False,0.3409682548242019,0.45,3460.8829377550333,0.5455492077187231,0.5625,6921.7658755100665
639.3846799816424,104194.55154149518,0.35928362235392863,14464.208958921268,0.0602565053277423,0.3384462064847193,0,False,False,False,False,False,0.3776227066201679,0.45,2457.906181284389,0.6041963305922686,0.5625,4915.812362568777
716.7005773304521,81360.52108253032,0.33128085189886886,15077.43575152168,0.07088821913670006,0.1786729085385752,0,False,False,True,False,False,0.13215011629988896,0.45,896.6181996304622,0.21144018607982235,0.5625,1793.2363992609244
741.8599713497571,83440.06655188005,0.23396338153854956,22282.25329718168,0.03962387229580355,0.10047145681546138,0,False,False,False,False,True,0.06995823940569068,0.45,701.4722447981145,0.1119331830491051,0.5625,1402.944489596229
735.8768071469719,64703.075846938314,0.21940519584743381,29408.38608179414,0.05542226420835507,0.13011929156293595,0,False,False,True,False,False,0.08602435730966491,0.45,1138.426880490376,0.13763897169546388,0.5625,2276.853760980752
629.6469486066417,62809.84439818766,0.29693351148102654,35963.01551479899,0.06571337379366024,0.3899873407510727,1,False,False,False,True,False,0.3945759410128727,0.45,6385.56330978556,0.6313215056205963,0.5625,12771.126619571116
661.4472574489271,64186.04530450948,0.44072748231112374,15361.852591835863,0.10623167542138182,0.35655677370152694,0,False,False,True,False,False,0.33428239042589725,0.45,2310.838562596121,0.5348518246814357,0.5625,4621.677125192243
699.8758058842138,84861.30355945742,0.36523201855133186,42912.26282751426,0.08787683987005776,0.2548472538502154,0,True,False,False,False,False,0.14143925134230415,0.45,2731.2652474775123,0.22630280214768664,0.5625,5462.530494955025
738.5327076273416,64475.387979493426,0.2555262801496673,21746.516787489174,0.08580769734102633,0.145340594728736,0,False,False,False,False,False,0.13662798822390132,0.45,1337.0322777983745,0.2186047811582421,0.5625,2674.064555596749
651.2495457292827,82244.37142241032,0.39260384527780134,24743.592467818766,0.10552693886503917,0.397242244202586,1,False,False,False,True,False,0.33534266745569785,0.45,3733.912035267777,0.5365482679291166,0.5625,7467.824070535554
668.860461400171,126885.01996613597,0.05,16033.45985022612,0.0758788463480181,0.1352128181202521,0,True,False,False,False,False,0.15676831780976783,0.45,1131.0923382256804,0.2508293084956285,0.5625,2262.1846764513607
613.6199015596383,96778.11758579231,0.4378518840446524,3000.0,0.09171394549786668,0.39737194068005816,1,True,False,False,False,False,0.5432113862905207,0.45,733.3353714922029,0.8691382180648332,0.5625,1466.670742984406
608.2276025551597,66849.41169580397,0.09123434654662804,35608.544756332594,0.07690334741202512,0.27940907672483206,0,True,False,False,False,False,0.4185569042686848,0.45,6706.891016425566,0.6696910468298958,0.5625,13413.782032851133
728.7515493436518,105030.34805409862,0.2565070870316241,33842.1267651092,0.08796087048198885,0.14881267889512087,0,False,False,False,False,True,0.05862965135448709,0.45,892.8684419997188,0.09380744216717934,0.5625,1785.7368839994374
761.3744017142494,64798.115674461216,0.16563961264486274,21624.06931458144,0.06251724027165254,0.07756843774312573,0,True,False,False,False,False,0.08186445266001365,0.45,796.6091694241827,0.13098312425602185,0.5625,1593.2183388483654
675.67939270518,24046.886620553654,0.14463822291349132,25803.888606698463,0.02,0.14465423480639825,0,False,False,False,False,True,0.26255944794781655,0.45,3048.7746363667657,0.4200951167165065,0.5625,6097.549272733532
740.2119738735214,49797.842227064895,0.4392992144854223,31191.270612449192,0.07597162513441087,0.19091987434727758,0,True,False,False,False,False,0.14514776654396308,0.45,2037.3044692794085,0.23223642647034093,0.5625,4074.608938558817
701.698161502858,28230.201974353608,0.24387585584257304,6249.449717361488,0.12268244408299821,0.16427604515671007,0,False,True,False,False,False,0.25881947260330856,0.45,727.8656759587783,0.4141111561652937,0.5625,1455.7313519175566
641.2928147236926,66212.16289896729,0.34158046580768586,18651.36787184446,0.10778646206724776,0.37775127453860474,0,False,False,False,True,False,0.42603002179650573,0.45,3575.719197439444,0.6816480348744092,0.5625,7151.438394878888
701.6837363305049,75460.4594797388,0.2943695305344979,34531.17615546192,0.10896192453773512,0.2211950045471093,1,False,True,False,False,False,0.1182962053810547,0.45,1838.2081979411562,0.18927392860968753,0.5625,3676.4163958823124
772.2821939879582,116910.93280688206,0.35724489926677455,9948.526921969007,0.11708392165418653,0.11314887903182129,1,True,False,False,False,False,0.059703926916911856,0.45,267.2847559260755,0.09552628306705897,0.5625,534.569511852151
677.8504376534029,83173.18434410407,0.3092186269272306,28522.69518599955,0.08265972772884313,0.28449932240314485,1,False,False,False,True,False,0.21816158143816483,0.45,2800.1503298953767,0.34905853030106376,0.5625,5600.300659790754
773.8786193488404,69522.4867797784,0.14604093309737165,8721.01834451914,0.08591947122216788,0.07736385515632029,0,False,False,False,True,False,0.07697745131910318,0.45,302.0947942807025,0.1231639221105651,0.5625,604.1895885614051
522.8152937546154,95735.13952958724,0.4195520183336568,30597.159789202316,0.0614704431369695,0.6923459957018808,0,False,False,False,False,False,0.7745647333377275,0.45,10664.766410856899,1.0,0.5625,17210.902381426302
729.3141502625134,20000.0,0.24074921002064248,24572.302212430197,0.07051781431918851,0.13193101528370244,0,False,True,False,False,False,0.15136504526958178,0.45,1673.7244365430538,0.24218407243133086,0.5625,3347.4488730861076
685.2228240942903,80890.36395271415,0.11321017216082987,5618.418209133886,0.09847313449313425,0.15218065715686077,1,False,False,False,False,False,0.25624403745149443,0.45,647.8587746997579,0.40999045992239114,0.5625,1295.7175493995157
662.059558972048,94271.62984717418,0.24862618068409048,38976.87225348606,0.1161165331150645,0.3293973934716825,0,False,False,False,True,False,0.2008828327313213,0.45,3523.4030291792033,0.3214125323701141,0.5625,7046.8060583584065
685.5056465921301,38035.34385550396,0.4800911748761173,16184.901078423412,0.07581661172957002,0.27577242736810975,1,False,False,False,False,True,0.30932801032996077,0.45,2252.899461589178,0.49492481652793724,0.5625,4505.798923178356
560.7458651239465,103593.85108017323,0.40202660905361914,15276.970755827431,0.06649432205445766,0.5744084255523568,0,False,False,False,True,False,0.6593805515688758,0.45,4533.001831475584,1.0,0.5625,8593.29605015293
666.8196867297493,83462.41018736035,0.2581617438710569,27406.830366771315,0.08001583876569791,0.26723890496139324,1,False,False,False,False,False,0.2653862967193521,0.45,3273.0287471338147,0.42461807475096336,0.5625,6546.057494267629
701.4267542907048,64617.80215247997,0.25808907548178855,38783.64819314458,0.09803620246787345,0.20798740576021324,0,False,True,False,False,False,0.11958919251339721,0.45,2087.1473265638265,0.19134270802143555,0.5625,4174.294653127654
768.6736426844909,90819.54665265713,0.2614037938539141,12810.138172259236,0.03668435551599375,0.07762427192251173,0,True,False,False,False,False,0.07013636183319746,0.45,404.3054186922729,0.11221817893311595,0.5625,808.6108373845458
648.9037869035811,131767.3214451099,0.5492097580273009,25740.15819817566,0.02,0.3825799602555921,1,True,False,False,False,False,0.25638181426926554,0.45,2969.6888062917833,0.4102109028308249,0.5625,5939.3776125835675
631.4903838264088,79546.65637646239,0.3458322542677864,30145.798003966876,0.06348389451525249,0.3524211760000166,0,False,True,False,False,False,0.30321491131752004,0.45,4113.29496076591,0.48514385810803207,0.5625,8226.589921531819
649.8945773849279,81205.5146575084,0.35160499766292835,33317.26728715773,0.043378627222575246,0.3022461317303443,1,True,False,False,False,False,0.3011856945922936,0.45,4515.607930409867,0.48189711134766977,0.5625,9031.215860819733
734.9241270621244,63515.9775114939,0.42363401448382104,27117.298663326703,0.06475579407058067,0.18172322228403207,0,True,False,False,False,False,0.14219917347480968,0.45,1735.2258555575784,0.2275186775596955,0.5625,3470.4517111151567
699.725066579581,53753.89076338021,0.3286546990831816,20595.66593100013,0.07556659043547585,0.22392161180763562,0,False,False,False,False,False,0.26612887457793744,0.45,2466.4956279301045,0.42580619932469993,0.5625,4932.99125586021
648.2143877739777,95758.39541360614,0.2689149425015156,15068.917352215363,0.0664025477293096,0.2478784009120948,1,False,True,False,False,False,0.24800984801271525,0.45,1681.7579560075949,0.3968157568203444,0.5625,3363.5159120151898
710.7960459868013,53597.90435227832,0.2764380181098026,26033.7265965565,0.12357402603412236,0.20820059478371122,0,False,False,True,False,False,0.15453959575620632,0.45,1810.4587129167473,0.24726335320993012,0.5625,3620.9174258334947
685.8246529608824,76789.1559304848,0.2914078488703123,12134.331856172717,0.0898023429380696,0.19170388413232828,0,False,False,False,False,True,0.20148812793189355,0.45,1100.215714232061,0.3223810046910297,0.5625,2200.4314284641223
738.1186994319734,63058.56383087208,0.295533331618819,3000.0,0.08901423078832485,0.114527039504104,0,False,False,False,False,True,0.13105422537774888,0.45,176.923204259961,0.20968676060439823,0.5625,353.846408519922
637.8768143673589,86974.4956436598,0.3873155452364376,30238.717649892013,0.09866621432130206,0.3794005258652841,0,True,False,False,False,False,0.35264491061604314,0.45,4798.588447255471,0.564231856985669,0.5625,9597.176894510942
660.340271204134,83341.55263217371,0.3062335062968759,35847.218093034346,0.04583500646657693,0.2607947841461404,1,False,False,False,False,True,0.19088979467600267,0.45,3079.2906456683463,0.3054236714816043,0.5625,6158.5812913366935
656.4735108120706,100938.49860644748,0.38791680926586947,3000.0,0.11117335362260806,0.2928829801661231,0,False,True,False,False,False,0.27843969087263254,0.45,375.893582678054,0.4455035053962121,0.5625,751.787165356108
592.1891031120729,62249.59002863132,0.29031401038697013,12883.23154348075,0.0777270714039362,0.38128621353645686,1,False,True,False,False,False,0.5543940885962992,0.45,3214.074334375397,0.8870305417540788,0.5625,6428.148668750794
697.7672166238746,68253.12661766572,0.3094362228379309,32429.851132062373,0.10011441851723638,0.2631927168373486,1,False,False,False,True,False,0.18514718535287145,0.45,2701.9330463312913,0.2962354965645943,0.5625,5403.866092662582
695.6633163307934,50530.90710544232,0.06021591785614708,49689.94563654038,0.04784428300879534,0.16580413217195691,0,False,False,False,True,False,0.1388699672853003,0.45,3105.1985062296208,0.22219194765648048,0.5625,6210.3970124592415
680.3068073985477,63892.66849809721,0.40995932096429777,25249.524492104894,0.033387237019518075,0.24499014524100365,0,False,False,False,False,True,0.22178923537437045,0.45,2520.032728801673,0.35486277659899274,0.5625,5040.065457603346
665.9247719974911,84432.5123261213,0.3415786171077591,16263.96470525039,0.10453668974075085,0.2933743780599814,0,False,False,True,False,False,0.2476758082699332,0.45,1812.6857718209503,0.39628129323189315,0.5625,3625.3715436419006
595.0777554769752,93924.7154161338,0.41976121318315823,22805.24270674192,0.0912922857829255,0.5375677559089247,1,False,False,False,True,False,0.532156658629073,0.45,5461.182791120168,0.8514506538065169,0.5625,10922.365582240336
654.7612806340785,51945.86689555937,0.05,41498.51702977822,0.05293845336927469,0.2143649768341052,1,False,False,False,True,False,0.25611505206889157,0.45,4782.777682438545,0.40978408331022653,0.5625,9565.55536487709
659.4371290083939,96740.14800264151,0.5506049645736872,17248.429850505578,0.05391010756175917,0.3696673246609943,0,False,True,False,False,False,0.26224160941312563,0.45,2035.4652017306914,0.41958657506100105,0.5625,4070.9304034613833
631.8633638467029,108890.94647012377,0.2832492446213791,15409.695920196957,0.11376304353244308,0.3395894190455653,0,False,False,True,False,False,0.2902381144565662,0.45,2012.6164897021526,0.46438098313050596,0.5625,4025.2329794043053
670.3228573000395,85335.87258059252,0.432981938008502,19207.07773381561,0.04431764321398017,0.2737358858502462,0,True,False,False,False,False,0.2917450993190335,0.45,2521.6068604861944,0.46679215891045356,0.5625,5043.213720972389
704.2430514088722,121919.89531395165,0.1752112887449363,13560.056700895451,0.1292801885976789,0.14418449094611555,0,False,False,False,False,True,0.09002259535288447,0.45,549.3201738060964,0.14403615256461516,0.5625,1098.6403476121927
793.1711540726318,55655.270022410674,0.37353286860750834,26472.043791937547,0.052981377960563944,0.11668387465426099,0,False,False,False,True,False,0.06324705443574283,0.45,753.425457630319,0.10119528709718853,0.5625,1506.850915260638
690.4746687699103,43883.632417214576,0.17359013241916127,44496.141501634724,0.0991517577682515,0.21783042558135332,0,False,False,True,False,False,0.1548555037467097,0.45,3100.7125831592343,0.24776880599473552,0.5625,6201.425166318469
695.4530234433659,30531.993777393036,0.22514772471650338,28876.95127739235,0.07014144572753046,0.19116359892213405,0,False,False,True,False,False,0.21114335151832705,0.45,2743.7293234530252,0.3378293624293233,0.5625,5487.4586469060505
675.53324505403,112401.10778722957,0.5296837624640143,21971.75797448455,0.09809562293247029,0.3504370651398371,0,False,False,False,False,True,0.17934431085305422,0.45,1773.2294064738135,0.28695089736488677,0.5625,3546.4588129476274
564.8737270820575,91359.14140885144,0.2771181119083984,21498.26477301347,0.06367657993657422,0.4750383677499119,0,False,False,True,False,False,0.5589204299470832,0.45,5407.118725522016,0.8942726879153332,0.5625,10814.237451044031
678.409167473047,73610.38322723862,0.3260919447815667,6241.710295640115,0.07511621281783118,0.22598964518332082,0,False,False,True,False,False,0.26008849060331773,0.45,730.5286543093015,0.4161415849653084,0.5625,1461.057308618603
683.6138125964616,81999.2156579955,0.40440812768265044,35597.31732576591,0.08122757526187163,0.3152987720122878,0,False,False,True,False,False,0.16424295823469948,0.45,2630.9739162614014,0.26278873317551915,0.5625,5261.947832522802
827.7945267491172,46862.77381754059,0.3594818265567125,24065.953635846374,0.04993437632655582,0.08026307243216985,0,False,False,False,True,False,0.04231297866217224,0.45,458.2359822052773,0.06770076585947558,0.5625,916.4719644105546
668.4583421131326,136143.79949042067,0.3180502686172291,22834.241036912492,0.10222473036260377,0.2583731908383967,0,False,False,False,False,True,0.12801747426258583,0.45,1315.4318389118819,0.20482795882013735,0.5625,2630.8636778237637
698.0928405400167,78230.52954938069,0.343795320295947,63317.29081413833,0.06460359300585244,0.3005970418964176,0,False,False,True,False,False,0.08719050972067727,0.45,2484.300087097685,0.13950481555308364,0.5625,4968.60017419537
677.9172938176854,77734.86986512232,0.588409870228593,28585.034900388237,0.07314200253979944,0.41268616504075667,0,False,False,True,False,False,0.23585468025011327,0.45,3033.861419866228,0.37736748840018125,0.5625,6067.722839732456
609.8793177428281,93144.1655974673,0.29308574435596974,15978.507398857788,0.050169518761744636,0.37618209482109294,0,False,False,False,True,False,0.46672032347900344,0.45,3355.8723638579504,0.7467525175664056,0.5625,6711.744727715902
748.5693688709013,87025.23079341782,0.3241318856057961,19883.70884553348,0.02,0.10750084237433788,1,False,False,False,False,True,0.06893216841703667,0.45,616.7822251030361,0.11029146946725868,0.5625,1233.5644502060723
725.1159819612064,80597.10060697829,0.4260785275209134,38781.34851036106,0.07426916712199493,0.22699763409212634,1,False,True,False,False,False,0.08485992411927486,0.45,1480.9420313245764,0.13577587859083978,0.5625,2961.8840626491537
727.4619168225828,55238.1386138672,0.43266311195495805,26359.244926453175,0.15237846264838747,0.2845030115338919,0,False,False,False,True,False,0.17487978820200942,0.45,2074.36462645636,0.2798076611232151,0.5625,4148.729252912721
625.4367527123156,86786.7089283999,0.4424436366672456,7740.664260191599,0.10353812863694072,0.38692950584628516,1,False,False,False,False,True,0.4270731263201401,0.45,1487.6233584275703,0.6833170021122242,0.5625,2975.2467168551407
764.1676586561659,122050.61241187585,0.37664762664350215,36030.74721490244,0.07942218860796817,0.16090855353386238,0,False,False,True,False,False,0.032591810276371515,0.45,528.4382748048008,0.052146896442194425,0.5625,1056.8765496096016
595.8889362324632,108635.50115387444,0.16283941047234196,16982.27097353207,0.07211327512375197,0.29616477512320805,0,False,False,False,False,True,0.36796004408266375,0.45,2811.958729220071,0.5887360705322621,0.5625,5623.917458440142
715.2114256280162,114829.66566598492,0.4960117838761315,47479.57331461055,0.08067397678436139,0.290024073176244,0,False,False,False,False,True,0.06631342260981625,0.45,1416.8398547454856,0.106101476175706,0.5625,2833.679709490971
811.4273375485988,62219.60808922037,0.16243855283775743,37960.57678857578,0.0964135734552563,0.061842297508674045,0,True,False,False,False,False,0.030935465402317883,0.45,528.4476494527578,0.049496744643708616,0.5625,1056.8952989055158
620.5678204921587,50259.87949353548,0.33631625582868396,19632.137252094988,0.04457561554073466,0.3241336658720095,1,False,False,False,False,True,0.4654131873776693,0.45,4111.675008090033,0.7446610998042709,0.5625,8223.350016180066
646.0221362238337,71855.32699750879,0.20948689799767703,40372.19634082135,0.11342965084006616,0.30100994695230254,0,False,True,False,False,False,0.21825516581840732,0.45,3965.148183068667,0.3492082653094517,0.5625,7930.296366137334
685.9790819052585,76393.12280721737,0.2923033984088409,25814.26612632884,0.10146143946323732,0.21985606656015014,0,False,False,False,False,True,0.16814168633052096,0.45,1953.2044070395991,0.26902669812883356,0.5625,3906.4088140791987
649.791460753028,102354.78796177372,0.33945148923641766,35233.284101466634,0.10154557177123803,0.3447231181186311,0,False,True,False,False,False,0.18883069499176663,0.45,2993.9064856750383,0.3021291119868266,0.5625,5987.812971350077
